77558	chr2	96798278	96798353	+
82685	chr2	101309450	101309534	+
80792	chr2	102432289	102432366	+
79257	chr2	109141490	109141588	-
79258	chr2	109313571	109313625	-
79259	chr2	110069961	110070042	-
80803	chr2	110086433	110086523	-
82499	chr2	110284853	110284943	+
80165	chr2	111321013	111321086	-
80791	chr2	111771061	111771134	-
70012	chr2	113582959	113583096	-
80805	chr2	113721290	113721368	-
80806	chr2	127423537	127423618	-
80807	chr2	131491160	131491236	-
69985	chr2	132256966	132257080	-
125888	chr2	132433711	132433820	+
79465	chr2	134127125	134127192	+
82532	chr2	134857820	134857873	+
65104	chr2	135665397	135665478	+
86827	chr2	140586626	140586685	-
125402	chr2	149330278	149330373	-
80793	chr2	151368334	151368411	+
80794	chr2	151368334	151368411	-
86536	chr2	159186835	159186901	+
80808	chr2	160407810	160407882	-
80795	chr2	168582943	168583018	+
69418	chr2	175167633	175167709	-
64938	chr2	176150303	176150412	+
88336	chr2	176188843	176188901	+
70029	chr2	176600980	176601052	-
80175	chr2	177212726	177212799	+
77559	chr2	177255945	177256010	-
84527	chr2	177313806	177313882	-
70040	chr2	179860836	179860908	-
80166	chr2	181305593	181305652	-
80167	chr2	184378975	184379044	+
68092	chr2	188297492	188297588	+
70028	chr2	188978092	188978161	+
80809	chr2	188978093	188978161	-
79382	chr2	188995630	188995692	+
77560	chr2	189133036	189133111	-
77562	chr2	206783234	206783308	+
77561	chr2	206783234	206783308	-
79261	chr2	207109987	207110073	-
88593	chr2	207166400	207166498	+
70013	chr2	207269275	207269424	-
80796	chr2	207754807	207754881	+
70023	chr2	212426263	212426360	-
80797	chr2	212926257	212926336	+
80798	chr2	212926257	212926336	-
80169	chr2	213758067	213758159	+
86455	chr2	217900513	217900628	-
84528	chr2	218280125	218280188	-
86456	chr2	218341911	218341980	+
64766	chr2	218402646	218402722	+
92371	chr2	218823090	218823154	+
65426	chr2	219001645	219001708	-
77563	chr2	219058688	219058750	-
65120	chr2	219294111	219294200	-
77564	chr2	219549073	219549147	-
79262	chr2	219906502	219906565	-
80170	chr2	225010461	225010540	-
82691	chr2	226658710	226658793	-
82692	chr2	227472132	227472187	+
80799	chr2	231362708	231362793	+
70027	chr2	231713314	231713398	+
70707	chr2	231892242	231892298	-
68093	chr2	232172653	232172747	+
81540	chr2	232550474	232550573	-
86457	chr2	237510931	237510988	+
80171	chr2	239068817	239068914	-
80172	chr2	239085827	239085926	-
79263	chr2	239305462	239305545	+
80810	chr2	239351724	239351804	-
80811	chr2	239943015	239943094	-
65135	chr2	240456001	240456089	+
77565	chr2	241477905	241477982	+
80815	chr3	5250177	5250255	-
132971	chr3	10280351	10280452	+
77566	chr3	10330229	10330285	+
69235	chr3	10394489	10394562	-
79266	chr3	15496239	15496308	-
77567	chr3	15697298	15697371	-
68094	chr3	15873771	15873849	+
79520	chr3	16933196	16933260	+
80816	chr3	19314848	19314931	-
77568	chr3	20137565	20137641	+
80173	chr3	25664873	25664939	-
77569	chr3	31161704	31161787	-
84513	chr3	32506283	32506389	-
65373	chr3	35744476	35744559	+
64765	chr3	37969404	37969480	+
86468	chr3	39138206	39138266	+
65133	chr3	44114212	44114310	+
68095	chr3	44861888	44861981	+
69963	chr3	47849555	47849629	+
80174	chr3	48196564	48196616	+
74176	chr3	48316360	48316459	-
86469	chr3	48549961	48550021	-
75953	chr3	48578902	48578977	-
86470	chr3	48633636	48633698	-
80818	chr3	48644194	48644280	-
66066	chr3	49020148	49020234	-
65122	chr3	49020618	49020709	-
86538	chr3	49099854	49099914	-
79267	chr3	49274120	49274186	+
81628	chr3	49806137	49806245	-
83134	chr3	50227436	50227490	+
86520	chr3	50273236	50273297	+
80812	chr3	50675080	50675163	+
65092	chr3	52268278	52268361	-
65109	chr3	52294219	52294308	-
88977	chr3	52846463	52846552	-
79705	chr3	55852492	55852594	-
92464	chr3	60617805	60617870	-
79268	chr3	67225464	67225527	+
77570	chr3	69048958	69049035	-
70078	chr3	71541970	71542089	-
82500	chr3	75214476	75214549	+
70296	chr3	75630763	75630858	+
79269	chr3	75738280	75738363	+
79550	chr3	79507887	79507969	+
82674	chr3	85385710	85385792	+
80820	chr3	87226189	87226277	-
88973	chr3	96359964	96360039	+
79548	chr3	99964314	99964398	-
80140	chr3	103524033	103524116	-
80176	chr3	109602828	109602897	+
68097	chr3	112112801	112112898	+
125403	chr3	112737089	112737181	+
88989	chr3	113432118	113432200	-
80177	chr3	113594876	113594942	+
68098	chr3	114316475	114316569	-
80821	chr3	114743445	114743525	-
80178	chr3	116850277	116850367	-
132745	chr3	120084564	120084648	-
64913	chr3	120395668	120395729	-
82664	chr3	121049640	121049715	+
86762	chr3	123161794	123161879	+
81541	chr3	124132929	124133025	+
83335	chr3	124374332	124374437	+
77571	chr3	124732439	124732516	+
81588	chr3	125151465	125151552	-
70068	chr3	125790404	125790552	-
86471	chr3	127575266	127575331	-
88829	chr3	127587111	127587176	-
132968	chr3	128846808	128846908	+
86472	chr3	129272146	129272243	+
82694	chr3	131985855	131985931	-
86473	chr3	134367804	134367862	-
80813	chr3	134437827	134437906	+
81621	chr3	151565876	151565995	-
79545	chr3	159282646	159282734	+
65095	chr3	160404588	160404685	+
64791	chr3	160404745	160404825	+
70045	chr3	164171471	164171556	-
68099	chr3	168551854	168551949	+
86474	chr3	170423103	170423162	+
68100	chr3	171106664	171106759	-
80814	chr3	175369540	175369621	+
88830	chr3	176515103	176515151	+
80179	chr3	183886800	183886885	+
68280	chr3	184241405	184241489	+
82529	chr3	185253210	185253272	-
82512	chr3	185767847	185767904	-
70031	chr3	186786672	186786777	+
64768	chr3	188688781	188688866	+
69432	chr3	189829922	189830009	+
77572	chr3	195134506	195134580	-
68101	chr3	195699401	195699497	+
86475	chr3	195882329	195882395	-
80822	chr3	197293878	197293948	-
69382	chr3	197674496	197674576	-
68102	chr4	350157	350252	+
69431	chr4	1986384	1986477	-
80826	chr4	2250077	2250156	-
80137	chr4	5923275	5923328	-
80823	chr4	7310450	7310524	+
79272	chr4	7460028	7460118	+
64777	chr4	8005301	8005381	-
70069	chr4	9556168	9556316	-
77573	chr4	10078611	10078692	-
68103	chr4	11368827	11368921	+
132957	chr4	11783178	11783248	+
81587	chr4	13627865	13627957	+
64960	chr4	20528275	20528384	+
88831	chr4	21464700	21464758	-
132959	chr4	22515312	22515385	+
68104	chr4	24520192	24520290	-
79271	chr4	28819582	28819668	+
70082	chr4	36426366	36426428	-
80827	chr4	37241910	37241991	-
68105	chr4	38868032	38868127	+
82533	chr4	39411910	39411974	+
80828	chr4	40502040	40502119	-
88966	chr4	47652669	47652743	+
80180	chr4	52712682	52712747	+
80181	chr4	60922619	60922684	+
70053	chr4	66276824	66276928	+
80183	chr4	76573568	76573632	+
80184	chr4	76575551	76575626	+
68106	chr4	82753337	82753430	-
80185	chr4	85722468	85722533	+
80186	chr4	86542482	86542552	-
82695	chr4	87300495	87300583	-
79470	chr4	98997387	98997460	+
88979	chr4	101240795	101240872	-
70037	chr4	101330302	101330414	-
68107	chr4	109488698	109488795	+
69438	chr4	110860582	110860647	-
65418	chr4	112647874	112647941	-
65417	chr4	112648004	112648071	-
65384	chr4	112648183	112648251	-
65416	chr4	112648363	112648430	-
65415	chr4	112648485	112648557	-
70021	chr4	113106863	113106955	+
88995	chr4	113152282	113152362	+
68108	chr4	114656759	114656854	+
74032	chr4	125507259	125507307	+
77574	chr4	143343460	143343535	+
88597	chr4	146408583	146408688	+
70042	chr4	147344629	147344717	-
80824	chr4	147782595	147782668	+
77575	chr4	152489327	152489416	-
80187	chr4	152536428	152536516	+
79474	chr4	159128802	159128894	-
80825	chr4	159128805	159128891	+
80188	chr4	163093574	163093628	-
68109	chr4	165386242	165386337	+
83334	chr4	171186184	171186292	+
77576	chr4	173268160	173268233	+
79270	chr4	174423795	174423864	+
70020	chr4	182169293	182169378	+
79713	chr4	184851013	184851110	-
80189	chr4	184938383	184938440	-
80640	chr5	1062896	1062974	-
80191	chr5	1309310	1309377	-
83327	chr5	1510762	1510856	-
79274	chr5	1708785	1708868	-
79276	chr5	6827853	6827921	-
80192	chr5	8460925	8460999	+
80641	chr5	9053816	9053895	-
126986	chr5	10402364	10402431	+
83973	chr5	10478037	10478145	+
80642	chr5	14825929	14826012	-
69237	chr5	15935182	15935260	+
127230	chr5	17155930	17155992	-
79275	chr5	31936102	31936159	-
68110	chr5	32394378	32394475	-
68111	chr5	36147892	36147988	-
79435	chr5	38557502	38557561	-
68112	chr5	53951504	53951599	-
66259	chr5	55170532	55170622	-
68196	chr5	55170646	55170742	-
68290	chr5	55172262	55172353	-
82673	chr5	55508850	55508926	-
80168	chr5	58530043	58530109	-
68113	chr5	59703606	59703703	-
80829	chr5	72169467	72169540	+
80830	chr5	72878591	72878663	+
80375	chr5	82840155	82840224	+
79277	chr5	87114879	87114954	-
65124	chr5	88666853	88666939	-
79446	chr5	90016621	90016720	-
74797	chr5	93620696	93620788	-
68114	chr5	96079138	96079212	+
70067	chr5	100816482	100816565	-
70024	chr5	110513829	110513915	-
132974	chr5	116255743	116255834	+
79360	chr5	118974586	118974670	+
82696	chr5	119154637	119154716	+
80638	chr5	129097688	129097766	+
80194	chr5	129397062	129397147	-
86476	chr5	132217849	132217918	-
79703	chr5	132365490	132365599	-
70000	chr5	133427596	133427706	-
79447	chr5	134225757	134225852	+
82670	chr5	135802985	135803075	-
69210	chr5	137647572	137647649	-
86477	chr5	140563671	140563751	-
79440	chr5	140647844	140647926	+
81632	chr5	143679860	143679971	+
68115	chr5	149062313	149062409	-
65116	chr5	149428918	149429023	+
65118	chr5	149430646	149430733	+
65429	chr5	149732825	149732890	+
84512	chr5	151522087	151522148	-
70005	chr5	154347106	154347247	+
77577	chr5	154596012	154596072	-
70018	chr5	154685776	154685861	+
80196	chr5	154829458	154829540	+
77578	chr5	160474402	160474483	+
65134	chr5	160485352	160485450	+
132969	chr5	168165845	168165929	+
64786	chr5	168560896	168560973	-
70887	chr5	168560904	168560965	+
64961	chr5	168768146	168768255	-
68116	chr5	169263601	169263694	-
80138	chr5	170028488	170028566	+
79536	chr5	171386656	171386760	-
81542	chr5	172662165	172662263	+
127231	chr5	172915083	172915158	+
132962	chr5	173303730	173303817	+
88969	chr5	173347455	173347536	+
80639	chr5	174751734	174751787	+
68286	chr5	176367946	176368031	+
79273	chr5	176629439	176629500	-
69969	chr5	179798278	179798346	-
65445	chr5	180015303	180015397	-
89002	chr5	181043403	181043484	-
80643	chr5	181222566	181222633	-
84815	chr6	1390314	1390411	-
80650	chr6	2854031	2854107	-
79477	chr6	5148233	5148322	-
88601	chr6	6169304	6169435	-
82666	chr6	6169334	6169409	+
82676	chr6	10439717	10439794	+
80644	chr6	16141556	16141624	+
68117	chr6	18571784	18571880	+
77579	chr6	27147626	27147688	+
69236	chr6	30584332	30584417	+
80645	chr6	30890883	30890972	+
86539	chr6	31355224	31355316	-
86478	chr6	31633787	31633858	+
80651	chr6	31701029	31701091	-
69976	chr6	31956839	31956940	-
84816	chr6	32170030	32170116	-
86479	chr6	32179816	32179876	+
80197	chr6	32749912	32749979	-
64962	chr6	33207835	33207944	+
86521	chr6	33287227	33287289	-
86480	chr6	33290245	33290325	+
81543	chr6	33438331	33438437	+
79701	chr6	33698128	33698234	+
86830	chr6	33899135	33899200	+
70062	chr6	33999972	34000051	-
86481	chr6	34240673	34240736	+
86763	chr6	35470508	35470579	+
82677	chr6	35664717	35664789	-
79553	chr6	36622436	36622512	-
80198	chr6	37555365	37555422	-
127232	chr6	39074314	39074381	+
80646	chr6	41598723	41598788	+
126987	chr6	41733554	41733610	-
86482	chr6	43434542	43434620	+
80652	chr6	44254206	44254285	-
80647	chr6	44435641	44435722	+
68118	chr6	45197674	45197770	-
65146	chr6	52144349	52144434	+
65465	chr6	52148923	52149041	+
82669	chr6	53276993	53277071	+
77580	chr6	57390132	57390212	+
64927	chr6	71376960	71377031	-
64770	chr6	71403551	71403621	-
79278	chr6	72967687	72967753	-
80199	chr6	75428407	75428473	+
127233	chr6	78539263	78539309	-
80200	chr6	90312742	90312833	+
80648	chr6	91521660	91521737	+
68300	chr6	98024531	98024621	+
80201	chr6	99124609	99124696	+
68119	chr6	106784125	106784220	+
68120	chr6	119069047	119069143	-
77581	chr6	120015179	120015257	+
68121	chr6	126484631	126484713	+
80139	chr6	131792172	131792231	+
80202	chr6	132115192	132115263	-
79448	chr6	134979338	134979432	-
68122	chr6	135239160	135239256	+
77582	chr6	138435213	138435294	-
79454	chr6	140205252	140205326	+
80204	chr6	140683814	140683883	+
132975	chr6	151102675	151102776	+
77583	chr6	154853360	154853436	+
69983	chr6	155946797	155946879	+
80205	chr6	156779678	156779731	-
79478	chr6	157529132	157529200	+
86829	chr6	158609707	158609790	+
79544	chr6	158764661	158764753	-
71930	chr6	166509354	166509433	-
79707	chr6	166997807	166997912	-
80649	chr6	170330761	170330844	+
65458	chr7	1022933	1023026	-
80661	chr7	1844180	1844253	-
86483	chr7	2257515	2257577	-
80653	chr7	2527074	2527145	+
80662	chr7	4788565	4788639	-
68123	chr7	5495819	5495917	-
86522	chr7	5711840	5711910	-
79469	chr7	7066964	7067045	-
70015	chr7	18127220	18127309	-
77584	chr7	19705358	19705436	-
69926	chr7	21471058	21471146	+
64926	chr7	25949919	25949986	-
65780	chr7	27169480	27169563	-
79857	chr7	29680734	29680828	-
68124	chr7	30289794	30289890	+
79797	chr7	30289794	30289890	-
68125	chr7	32732981	32733077	+
79798	chr7	32732981	32733077	-
70046	chr7	34940760	34940834	-
69982	chr7	36919357	36919432	-
79711	chr7	43150895	43150994	+
86484	chr7	44051766	44051829	+
86485	chr7	44073378	44073433	-
80654	chr7	44110849	44110912	+
80663	chr7	44881748	44881800	-
79280	chr7	56955785	56955864	-
77585	chr7	57405025	57405090	+
79368	chr7	63621090	63621169	+
86486	chr7	64679064	64679176	+
80655	chr7	67114322	67114397	-
79539	chr7	71307672	71307770	-
79541	chr7	71307674	71307768	+
80656	chr7	72697903	72697978	+
79281	chr7	73711317	73711397	+
68126	chr7	74191198	74191294	+
127234	chr7	74595968	74596026	+
80657	chr7	75915197	75915269	+
69995	chr7	92204015	92204098	-
68197	chr7	93482760	93482855	-
67651	chr7	93483936	93484019	-
80658	chr7	93716928	93717005	+
68127	chr7	96219662	96219756	-
82679	chr7	97963658	97963726	+
82671	chr7	97964405	97964481	-
79384	chr7	98881650	98881729	+
132963	chr7	99409172	99409264	+
64764	chr7	100093560	100093643	-
64776	chr7	100093768	100093847	-
65380	chr7	100093993	100094074	-
80664	chr7	100156605	100156669	-
86487	chr7	100356651	100356721	+
86523	chr7	100868036	100868107	+
80659	chr7	101159473	101159555	+
79279	chr7	102293103	102293187	+
70049	chr7	102405742	102405855	-
81586	chr7	102465742	102465826	+
80206	chr7	102471469	102471531	+
79452	chr7	114653345	114653455	+
83974	chr7	117020211	117020319	+
68128	chr7	127058088	127058184	-
68129	chr7	128081861	128081960	+
64925	chr7	128207872	128207943	+
64943	chr7	129770383	129770492	-
64778	chr7	129774692	129774769	-
64944	chr7	129774905	129775014	-
65459	chr7	130496111	130496204	+
64769	chr7	130876747	130876810	-
64783	chr7	130877459	130877539	-
79439	chr7	133034860	133034915	-
83975	chr7	133290881	133290988	+
84524	chr7	135206994	135207078	-
67652	chr7	136903167	136903294	+
80207	chr7	138123758	138123821	+
126988	chr7	139044100	139044157	-
130065	chr7	142474527	142474603	+
86540	chr7	143382686	143382800	+
70025	chr7	147378017	147378121	-
68277	chr7	151238421	151238538	+
79530	chr7	151433489	151433639	-
65121	chr7	157574336	157574422	-
68130	chr7	158532718	158532813	-
82697	chr7	158591616	158591696	+
79460	chr8	1801125	1801192	+
68131	chr8	1817231	1817307	+
86831	chr8	2076589	2076640	+
88968	chr8	6622124	6622220	-
80665	chr8	6745164	6745244	+
80669	chr8	6745168	6745240	-
70070	chr8	8088941	8089089	-
80666	chr8	9048445	9048518	+
68132	chr8	9741672	9741768	+
65100	chr8	9903388	9903472	-
79282	chr8	10666978	10667070	+
70293	chr8	10825373	10825443	-
68133	chr8	11035206	11035302	-
82680	chr8	12719132	12719190	+
79554	chr8	12727232	12727304	-
79557	chr8	12727237	12727299	+
65434	chr8	14853438	14853510	-
77586	chr8	17681578	17681657	-
65195	chr8	22244966	22245037	-
86488	chr8	24953796	24953867	-
86524	chr8	25345402	25345474	+
70061	chr8	27048853	27048963	-
86489	chr8	27433370	27433434	+
86490	chr8	27610601	27610751	-
79399	chr8	27701673	27701767	-
79398	chr8	27701677	27701759	+
79283	chr8	27886039	27886116	-
79284	chr8	28505116	28505182	-
77587	chr8	29957272	29957348	-
81544	chr8	41271048	41271143	-
67002	chr8	41660441	41660508	-
86832	chr8	41660444	41660507	+
80208	chr8	42896197	42896275	-
80209	chr8	61714788	61714859	+
65101	chr8	64379149	64379257	+
82663	chr8	74548543	74548617	+
82675	chr8	74548550	74548609	-
74030	chr8	74705693	74705747	+
77588	chr8	76966768	76966850	-
132967	chr8	79332188	79332274	+
82698	chr8	80241389	80241473	+
80667	chr8	91205485	91205559	+
88997	chr8	93029751	93029839	+
79859	chr8	93916022	93916119	-
79546	chr8	95072911	95072996	-
77589	chr8	95072914	95072993	+
125406	chr8	98393645	98393738	-
68134	chr8	99536636	99536730	-
69217	chr8	99536786	99536861	-
80210	chr8	100382763	100382845	+
88337	chr8	100702968	100703024	-
82662	chr8	102125432	102125515	+
77590	chr8	103154614	103154689	+
68135	chr8	104484369	104484465	-
74031	chr8	112643493	112643583	+
79385	chr8	116874728	116874800	-
84515	chr8	119325171	119325265	+
80670	chr8	123215788	123215863	-
79800	chr8	123348034	123348130	+
68191	chr8	123348034	123348130	-
86491	chr8	124508515	124508576	-
80671	chr8	124821978	124822058	-
80668	chr8	124821985	124822051	+
69986	chr8	127795962	127796028	+
69987	chr8	127960633	127960695	+
69988	chr8	128008898	128008956	+
69989	chr8	128049152	128049238	+
69990	chr8	128150116	128150188	+
79472	chr8	129484057	129484142	-
81629	chr8	130008334	130008453	-
88596	chr8	133046481	133046581	-
65098	chr8	134800520	134800607	-
64928	chr8	134804876	134804945	-
65452	chr8	140732564	140732653	-
70016	chr8	141786242	141786313	-
80211	chr8	142176339	142176418	+
80672	chr8	143733083	143733153	-
69422	chr8	143812957	143813042	-
86492	chr8	143837756	143837816	-
68192	chr8	143945191	143945279	-
86493	chr8	144057321	144057380	-
86494	chr8	144079874	144079942	+
86764	chr8	144262673	144262737	-
86495	chr8	144317246	144317315	-
69424	chr8	144394149	144394230	-
69974	chr8	144400086	144400165	-
86496	chr8	144400277	144400345	-
86541	chr8	144435551	144435619	-
126989	chr8	144462485	144462539	-
86497	chr8	144791931	144791991	-
79364	chr9	30144	30281	+
65385	chr9	4850297	4850375	+
80673	chr9	6007826	6007904	+
77591	chr9	18573306	18573379	+
80213	chr9	20411148	20411238	-
80214	chr9	20502265	20502342	-
67653	chr9	20716105	20716188	+
64771	chr9	21512115	21512185	-
69218	chr9	28863626	28863706	-
69239	chr9	28888879	28888955	-
132961	chr9	33108692	33108765	+
86498	chr9	33467869	33467935	-
80675	chr9	35608094	35608159	+
86499	chr9	35710676	35710741	-
86500	chr9	35732922	35732995	+
80215	chr9	36823539	36823599	-
80299	chr9	36864254	36864308	-
80216	chr9	36893462	36893531	-
70008	chr9	40929010	40929092	-
80217	chr9	41233755	41233835	+
80218	chr9	41233755	41233835	-
80218	chr9	63819574	63819654	+
80217	chr9	63819574	63819654	-
64950	chr9	70809975	70810084	-
64934	chr9	83969748	83969857	-
79286	chr9	88745836	88745905	-
77592	chr9	89312225	89312306	+
79287	chr9	90023441	90023535	-
79534	chr9	91636251	91636361	+
79551	chr9	91636264	91636345	-
79436	chr9	92292458	92292547	-
80679	chr9	92527984	92528058	-
82527	chr9	93594841	93594894	+
79288	chr9	93819357	93819421	+
64742	chr9	94175957	94176036	+
64749	chr9	94176347	94176433	+
64747	chr9	94178834	94178920	+
74798	chr9	94809962	94810057	+
83333	chr9	95065350	95065446	+
65096	chr9	95085208	95085304	+
65097	chr9	95085445	95085541	+
77593	chr9	95086014	95086094	-
64762	chr9	95086021	95086088	+
70017	chr9	97363554	97363681	-
86501	chr9	98229149	98229217	-
88994	chr9	106600928	106601022	+
64772	chr9	109046229	109046298	-
79555	chr9	109511475	109511545	-
88334	chr9	111271156	111271214	-
80676	chr9	111932100	111932169	+
68039	chr9	114209434	114209529	+
64933	chr9	120244979	120245050	-
80219	chr9	122120082	122120167	-
68136	chr9	123111546	123111643	-
68137	chr9	123402525	123402603	-
86820	chr9	123485529	123485622	-
64940	chr9	124692442	124692551	+
65331	chr9	124693710	124693798	+
79535	chr9	127690687	127690795	-
80352	chr9	127785833	127785923	+
76455	chr9	127785918	127786007	+
80681	chr9	127869415	127869495	-
64948	chr9	128244721	128244830	-
77594	chr9	128244947	128245030	-
65386	chr9	128392618	128392714	-
80677	chr9	128392621	128392708	+
86502	chr9	129869605	129869671	+
132970	chr9	130241387	130241488	+
86503	chr9	130626297	130626363	+
82665	chr9	132945707	132945771	+
86525	chr9	133051996	133052059	+
80678	chr9	134379411	134379472	+
80220	chr9	134849298	134849369	-
79475	chr9	134849487	134849564	-
